video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
7xcU5cP_jm4_000000_000010,predictive,What is [person_1] going to do?,False,2,True,0,improved
7xcU5cP_jm4_000000_000010,counterfactual,What will happen if the dog is near [person_1] when [person_1] somersaults?,False,0,True,2,improved
UWLcn-otky0_000003_000013,counterfactual_reason,Why?,False,0,True,3,improved
kCLiCB90Ado_000014_000024,descriptive,What is [person_2] doing?,False,0,True,3,improved
kCLiCB90Ado_000014_000024,predictive_reason,Why?,False,2,True,4,improved
kCLiCB90Ado_000014_000024,counterfactual_reason,Why?,False,1,True,3,improved
SFPB4kNAOhQ_000017_000027,descriptive,What colour is [chair_1]?,False,0,True,3,improved
Dr3vTqfYLFQ_000000_000010,counterfactual,What if there was no cloth there?,False,4,True,1,improved
_4-JZgg1tVo_000029_000039,descriptive,What color is the dress [person_1] wearing?,False,0,True,1,improved
tNXTqsUbJZM_000064_000074,predictive_reason,Why?,False,4,True,3,improved
cS8FkJNnuiI_000005_000015,descriptive,What color is the jeans [person_1] wearing ?,False,0,True,1,improved
pWJvp8yRR74_000077_000087,counterfactual,What would happen if the [person_1] didn't focus on the newspaper?,False,1,True,3,improved
X053so9mpwg_000008_000018,explanatory,Why is [person_4] in the playground?,False,2,True,1,improved
EVp5eXLVjUA_000157_000167,explanatory,Why [person_2] is going to hug [person_1]?,False,4,True,2,improved
EVp5eXLVjUA_000157_000167,counterfactual_reason,Why?,False,1,True,2,improved
eRyYzmz4an8_000203_000213,predictive_reason,Why?,False,3,True,2,improved
vv1SReHaUyw_000002_000012,explanatory,Why is [person_1] on the road?,False,2,True,3,improved
NmJ2tAaUpi4_000120_000130,counterfactual,What will happen if [person_1] does hold the cable firmly?,False,0,True,2,improved
8a2D-_PByO4_000139_000149,counterfactual,What if [person_1] falls on the ground?,False,2,True,1,improved
RWoL1EVE9OM_000200_000210,counterfactual,What will happen if the power is off?,False,0,True,3,improved
MF55uFyucfk_000045_000055,counterfactual_reason,Why?,False,2,True,1,improved
LBClc6dGWdo_000026_000036,predictive,What is [person_1] going to do?,False,1,True,2,improved
HYWn0G8iJcg_000390_000400,explanatory,Why is [person_1] holding a bottle?,False,1,True,4,improved
uIxD1go1ZNg_000000_000010,predictive,What is [person_2] going to do?,False,0,True,2,improved
J4Ohqr3GykU_000000_000010,predictive,What is [person_1] going to do?,False,2,True,0,improved
J4Ohqr3GykU_000000_000010,predictive_reason,Why?,False,0,True,4,improved
teyodsPTYtU_000000_000010,predictive,What is [person_1] going to do?,False,2,True,1,improved
MH-N116IRU4_000151_000161,descriptive,What is [person_1] wearing?,False,4,True,0,improved
yG_O8KfHB7c_000053_000063,explanatory,Why is there a book in front of [person_1]?,False,0,True,3,improved
-O4iEuGsahU_000100_000110,descriptive,Where is [person_1] ?,False,3,True,4,improved
P8NNHrolwdA_000015_000025,counterfactual_reason,Why?,False,0,True,2,improved
0W8QlCxJFkI_000047_000057,descriptive,Where is the [keyboard_1]?,False,1,True,0,improved
0W8QlCxJFkI_000047_000057,predictive,What is [person_1] going to do?,False,2,True,3,improved
1hJnwE11XZ0_000000_000010,counterfactual,What will happen if [person_1] doesn't play the flute?,False,1,True,2,improved
lpjgzoIJXuw_000000_000010,counterfactual,What would happen if [person_3] loses a lot of rounds in a row?,False,4,True,0,improved
14vDPKW8vbQ_000146_000156,predictive,What is [person_1] going to do?,False,0,True,4,improved
767tcRFR2nc_000071_000081,predictive,What will [person_1] do next?,False,2,True,0,improved
foG0OArJdvY_000000_000010,explanatory,Why is [person_2] standing on the floor?,False,4,True,0,improved
qMBLnG0yJBo_000012_000022,explanatory,Why is [person_1] standing in front of the mirror?,False,3,True,2,improved
85kLcoisOWY_000008_000018,counterfactual,What will happen if pine tree falls?,False,4,True,0,improved
pqkvKvTdie0_000005_000015,predictive,What will [person_1] do?,False,0,True,4,improved
4ZQwHojuyBc_000014_000024,explanatory,Why is [person_1] sitting on the [chair_1]?,False,2,True,3,improved
R2gBFv94EMw_000024_000034,counterfactual_reason,Why?,False,1,True,0,improved
3Jn0M5KMKNM_000017_000027,predictive_reason,Why?,False,0,True,4,improved
AKoregkLJgc_000070_000080,predictive_reason,Why?,False,1,True,2,improved
592da-bt-MI_000201_000211,explanatory,Why is [person_1] outside?,False,0,True,1,improved
592da-bt-MI_000201_000211,counterfactual,What will happen if the spray runs out?,False,3,True,4,improved
GU4GX22Es2A_000033_000043,counterfactual,What would happen if it rained?,False,0,True,1,improved
RCcEzZQOYBE_000003_000013,descriptive,Where is a [dining table_1]?,False,4,True,1,improved
RCcEzZQOYBE_000003_000013,counterfactual,What will happen if [person_1] slips?,False,1,True,2,improved
OKiHuOUTFHE_000038_000048,explanatory,Why is the [person_1] falling?,False,0,True,1,improved
TcjFzNHecyU_000007_000017,counterfactual_reason,Why?,False,1,True,4,improved
0GDidX8CW8Q_000007_000017,counterfactual,What would happen if they used machines?,False,1,True,0,improved
M5VOkaX2gWM_000090_000100,counterfactual_reason,Why?,False,4,True,0,improved
PvrrKfmq6hg_000000_000010,descriptive,Where is [person_1]?,False,2,True,0,improved
PvrrKfmq6hg_000000_000010,counterfactual,What will happen if [cell phone_1] is dropped?,False,4,True,3,improved
SajQ6aMS0FY_000019_000029,descriptive,Where are [person_1] and [person_2]?,False,1,True,4,improved
zqf6Ze_v-ww_000004_000014,predictive,What will happen to [person_1] after a while?,False,4,True,1,improved
v2LhAgmDt7k_000154_000164,counterfactual_reason,Why?,False,3,True,1,improved
G-OByCzhU9Q_000021_000031,counterfactual,What will happen if the bucket of the [person_1] is holed?,False,1,True,3,improved
ij3Oi0G7xz8_000056_000066,counterfactual,What will happen if the power is off?,False,0,True,3,improved
qGXwk-5f5g8_000022_000032,descriptive,What's [person_1] doing?,False,2,True,0,improved
qGXwk-5f5g8_000022_000032,counterfactual_reason,Why?,False,3,True,0,improved
DZ1KgYCP36I_000061_000071,descriptive,What color is the shirt [person_1] wearing?,False,2,True,4,improved
GZe5xuIfOdM_000025_000035,counterfactual,What would happen if [person_1] got bored?,False,3,True,4,improved
KKRYEleY0so_000531_000541,predictive,What will [person_1] do?,False,0,True,1,improved
KKRYEleY0so_000531_000541,counterfactual,What will happen if the power is off?,False,2,True,3,improved
I5AWck2JL58_000081_000091,predictive_reason,Why?,False,0,True,4,improved
V_zvcsWUXuw_000029_000039,descriptive,What color is the uniform of [person_1]?,False,3,True,2,improved
KFY2D-BfCw8_000122_000132,counterfactual_reason,Why?,False,0,True,2,improved
AAEkokgxJHA_000082_000092,counterfactual,What would happen if [person_1]'s hand was hurt?,False,2,True,1,improved
We8G4Udp3YY_000000_000010,counterfactual_reason,Why?,False,4,True,0,improved
d8WAOzSER60_000025_000035,explanatory,Why is [person_1] smiling so happily?,False,4,True,2,improved
rSfFUyngo48_000019_000029,counterfactual_reason,Why?,False,1,True,4,improved
CwcgbKLs5BA_000000_000010,counterfactual,What would happen if [person_1] were nearer the explosion?,False,3,True,4,improved
27wzdUP1ds8_000013_000023,predictive,What will [person_1] do after playing several rounds with [person_2]?,False,0,True,1,improved
IOnbv6HxECg_000184_000194,descriptive,Where is [person_1]?,False,3,True,2,improved
HNHGYIuAWnc_000002_000012,predictive_reason,Why?,False,1,True,0,improved
Jx0j7kkw3ls_000032_000042,counterfactual,What will happen if [person_2] doesn't open the bottle successfully?,False,0,True,2,improved
NGnTEZ6h46o_000064_000074,explanatory,Why does [person_1] bring two dogs?,False,3,True,4,improved
yaWz0zrLOq8_000055_000065,predictive,What will [person_2] do if the power goes out?,False,3,True,1,improved
euFjvQ093Vs_000093_000103,descriptive,Where is [person_1]?,False,1,True,2,improved
euFjvQ093Vs_000093_000103,predictive_reason,Why?,False,2,True,0,improved
euFjvQ093Vs_000093_000103,counterfactual_reason,Why?,False,3,True,4,improved
SQj5HtOAHC4_000593_000603,counterfactual_reason,Why?,False,3,True,4,improved
mGQ3RNdNKRE_000005_000015,counterfactual,What will happen if [person_1] open his hand?,False,0,True,1,improved
-p8HypgZl6o_000004_000014,explanatory,Why is [person_2] standing up?,False,4,True,1,improved
4PFppQPsUwU_000071_000081,counterfactual_reason,Why?,False,3,True,4,improved
awzlKA2VRW4_000818_000828,predictive,What will [person_1] do after the massage?,False,2,True,1,improved
awzlKA2VRW4_000818_000828,predictive_reason,Why?,False,3,True,1,improved
GHstVRt2Ijw_000053_000063,counterfactual_reason,Why?,False,3,True,2,improved
jGeqQXE2DZ4_000010_000020,counterfactual_reason,Why?,False,0,True,2,improved
6nl7bBQrLCs_000008_000018,explanatory,Why is [person_1] holding dumbbells?,False,4,True,1,improved
6nl7bBQrLCs_000008_000018,counterfactual_reason,Why?,False,0,True,2,improved
rf52-OfZ8og_000004_000014,predictive,What is [person_1] going to do?,False,1,True,4,improved
v0fNoab4m_w_000157_000167,predictive,What will happen when [person_1] after finishing the exercise?,False,0,True,1,improved
9enPv_pKXK4_000264_000274,explanatory,Why do [person_3] and [person_1] dance?,False,0,True,2,improved
GodQJRnhtT0_000569_000579,descriptive,What is on the [dining table_1]?,False,4,True,2,improved
GodQJRnhtT0_000569_000579,predictive_reason,Why?,False,1,True,4,improved
3tfrAoti9aQ_000000_000010,predictive,What is [person_1] going to do?,False,3,True,2,improved
953C8eOy9rY_000015_000025,predictive_reason,Why?,False,0,True,3,improved
pDSHWcmZ-OY_000052_000062,explanatory,Why is [person_1] in the room?,False,4,True,2,improved
pDSHWcmZ-OY_000052_000062,predictive,What is [person_1] going to do?,False,4,True,1,improved
2MaLtuFH9T0_000027_000037,explanatory,Why is [person_1] holding the faucet?,False,3,True,4,improved
7p3-I0B-LCU_000131_000141,counterfactual,What will happen if [person_2] wears roller skates?,False,2,True,0,improved
oK_0BwDIgDE_000238_000248,counterfactual,What would have happened if the [person_1] had not jumped to the ground?,False,2,True,1,improved
GvcoyRTaeNA_000003_000013,counterfactual,What will happen if [person_1] is not here?,False,4,True,0,improved
72gfy8QN1Ag_000000_000010,predictive,What is [person_1] going to do?,False,4,True,3,improved
E22GS5tQ0Js_000001_000011,counterfactual_reason,Why?,False,1,True,2,improved
5Lvf39H7F-c_000004_000014,counterfactual,What would have happened if the [person_1] had not turned?,False,1,True,4,improved
R1VxR2E-8AA_000042_000052,descriptive,Where are [person_1] and [person_2]?,False,2,True,4,improved
R1VxR2E-8AA_000042_000052,counterfactual_reason,Why?,False,0,True,4,improved
8dIoWodi0FM_000232_000242,predictive_reason,Why?,False,2,True,1,improved
4DY458P_xfk_000135_000145,explanatory,Why do the people play roller skating?,False,2,True,0,improved
4DY458P_xfk_000135_000145,predictive_reason,Why?,False,0,True,2,improved
CHrikxkrknk_000067_000077,descriptive,What is the color of [chair_1]?,False,1,True,4,improved
SbI3sxw-53Y_000018_000028,predictive_reason,Why?,False,1,True,4,improved
9qACfjzX7rk_000000_000010,counterfactual,What will happen if [person_1] breaks one of the strings?,False,0,True,4,improved
6tPln8ioSKE_000354_000364,descriptive,What is the color of [person_1]'s shirt?,False,0,True,3,improved
6tPln8ioSKE_000354_000364,counterfactual_reason,Why?,False,2,True,4,improved
SaEN3GwmJus_000010_000020,counterfactual_reason,Why?,False,3,True,1,improved
2b9qnwLz8kY_000025_000035,descriptive,How many people are there?,False,2,True,1,improved
TQyQib7_brc_000116_000126,predictive_reason,Why?,False,0,True,1,improved
09BqoYtYhIg_000000_000010,predictive_reason,Why?,False,1,True,3,improved
BElVF3hLmv0_000477_000487,descriptive,Where is [person_1]?,False,4,True,1,improved
6xhy2QwbkTA_000330_000340,descriptive,What is [person_2] doing?,False,1,True,4,improved
6xhy2QwbkTA_000330_000340,counterfactual,What will happen if [person_1] twisted [person_2]'s ankle?,False,3,True,0,improved
Xg3FgCCraWc_000008_000018,predictive_reason,Why?,False,1,True,2,improved
I4PmO-pp80c_000022_000032,counterfactual,What if [person_1] held the hammer with both hands?,False,4,True,1,improved
_Kg4cVGKrkk_000088_000098,descriptive,What is the [person_1] doing?,False,4,True,3,improved
kaoruh8xaO8_000009_000019,predictive,What is [person_1] going to do?,False,1,True,2,improved
8Shp2sg853s_000013_000023,counterfactual_reason,Why?,False,0,True,2,improved
EA458RexwX0_000177_000187,predictive_reason,Why?,False,0,True,4,improved
EA458RexwX0_000177_000187,counterfactual,What will happen if the chair is too heavy?,False,2,True,3,improved
uzvSCtIr8PM_000003_000013,predictive,What is [person_1] going to do ?,False,3,True,2,improved
uzvSCtIr8PM_000003_000013,predictive_reason,Why?,False,1,True,3,improved
GOtiy1migKg_000044_000054,counterfactual,What will happen if the parents of [person_1] pour more water into the basin?,False,0,True,2,improved
Dn5pMiLbdxo_000026_000036,descriptive,What color are the walls?,False,2,True,0,improved
Dn5pMiLbdxo_000026_000036,predictive_reason,Why?,False,0,True,3,improved
Kg-KZ6bt43w_000017_000027,descriptive,What does [person_1] look like ?,False,1,True,3,improved
7Gqobt8GHSE_000005_000015,predictive_reason,Why?,False,3,True,0,improved
7Gqobt8GHSE_000005_000015,counterfactual,What if the painting on the back wall falls down?,False,1,True,3,improved
kOSxEPdAFGs_000080_000090,predictive,What is [person_1] going to do?,False,1,True,2,improved
YgraKvh8HMI_003240_003250,predictive,What is [person_1] going to do?,False,2,True,3,improved
KlJ-oW4vS_w_000021_000031,predictive_reason,Why?,False,0,True,4,improved
PWBvWFCWhsA_000016_000026,counterfactual_reason,Why?,False,1,True,2,improved
m-CTexh5p40_000177_000187,counterfactual_reason,Why?,False,0,True,1,improved
wvyWP_gYydc_000024_000034,predictive_reason,Why?,False,0,True,1,improved
RbD5VUjCXKs_000064_000074,counterfactual,What happens if the power is turned off?,False,4,True,1,improved
19AUZA-lLXE_002773_002783,counterfactual_reason,Why?,False,2,True,1,improved
GXuK08CdhaI_000001_000011,predictive_reason,Why?,False,4,True,3,improved
TuESA9n1g60_000029_000039,descriptive,What color is the harp ?,False,1,True,3,improved
1IFyxzf-73E_000002_000012,predictive,what will [person_2] do next?,False,0,True,2,improved
piMo7kQXWDw_000016_000026,counterfactual,What would happen if [person_1] was more confident?,False,4,True,3,improved
LAfQdGX10Kk_000029_000039,descriptive,How is the room?,False,2,True,0,improved
HHmFEdyXGrg_000000_000010,counterfactual,What would happen to [person_1] if she didn't run away after setting up the firework?,False,2,True,0,improved
JbKfF0766tE_000025_000035,counterfactual_reason,Why?,False,0,True,3,improved
3Av6R2X7kik_000002_000012,predictive,What is [person_4] going to do after game finished?,False,3,True,4,improved
fh9HaG79E4Y_000161_000171,counterfactual,What would happen if [person_1]'s microphone dropped?,False,3,True,1,improved
FwF82JlzI6k_000003_000013,counterfactual_reason,Why?,False,1,True,2,improved
Thb061h_OEA_000054_000064,counterfactual,What will happen if [person_1] stomps the grapes quickly?,False,0,True,3,improved
meswetGirZY_000194_000204,predictive,What is [person_1] going to do?,False,1,True,4,improved
NMJsi87O7Sg_000049_000059,counterfactual_reason,Why?,False,3,True,1,improved
Z3KJyxtcizg_000097_000107,counterfactual_reason,Why?,False,3,True,2,improved
Yw-LoH_HnWw_000000_000010,counterfactual,What will happen if [person_1] is weak?,False,3,True,1,improved
cKFH7lwA4uc_000001_000011,predictive,What is [person_1] going to do?,False,0,True,3,improved
-emkmowRgZg_000016_000026,predictive,What will the [person_3] do after watching so long time?,False,1,True,4,improved
3gy0tYV40Eg_000007_000017,counterfactual,What will happen if [person_4] suddenly faints out?,False,1,True,3,improved
Y4tD3pj1l4s_000015_000025,counterfactual,What will happen if the power is off ?,False,2,True,0,improved
0KEDJL_Qvbs_000007_000017,explanatory,Why is [person_1] holding the paper?,False,4,True,2,improved
D6LYzQHSRkk_000037_000047,descriptive,Where is [bed_1]?,False,4,True,2,improved
L7TXXSbwkkw_000078_000088,predictive,What is [person_1] going to do?,False,1,True,2,improved
eB4MgjBmv1c_000272_000282,counterfactual_reason,Why?,False,3,True,1,improved
taOAYJxlx_w_000010_000020,predictive,What will [person_1] do next?,False,2,True,3,improved
taOAYJxlx_w_000010_000020,predictive_reason,Why?,False,4,True,2,improved
aXPlCsRiAZI_000034_000044,explanatory,Why is [person_3] lying on the bed?,False,3,True,0,improved
aXPlCsRiAZI_000034_000044,counterfactual_reason,Why?,False,0,True,4,improved
QLo2RaOHahM_000001_000011,counterfactual_reason,Why?,False,4,True,0,improved
4-ftT9gYRWM_000199_000209,counterfactual_reason,Why?,False,3,True,2,improved
CTuCRSzeTP4_000034_000044,descriptive,Where are they?,False,1,True,0,improved
_JtCmRppazM_000043_000053,counterfactual,What will happen if [person_1] breaks the wood planner?,False,1,True,0,improved
TpTfDp2-gsM_000154_000164,counterfactual_reason,Why?,False,2,True,1,improved
2vvreYTGaT0_000006_000016,explanatory,Why does [person_1] keep smiling?,False,4,True,3,improved
cEqZIKMP47w_000055_000065,predictive,What will [person_1] do next?,False,2,True,0,improved
UIrP_4C0RfM_000009_000019,counterfactual_reason,Why?,False,4,True,0,improved
P2dKVeJgB2A_000001_000011,descriptive,What color is [bed_1]?,False,4,True,3,improved
fwrs1y7IRIU_000005_000015,predictive,What will [person_1] do next?,False,0,True,1,improved
fwrs1y7IRIU_000005_000015,predictive_reason,Why?,False,0,True,3,improved
KEPXW1ixbYQ_000104_000114,descriptive,How is the [bottle_2]?,False,2,True,3,improved
KEPXW1ixbYQ_000104_000114,counterfactual,What will happen if the power is cut off?,False,2,True,1,improved
n8JG2e4wKuk_000010_000020,predictive,What is [person_1] going to do?,False,2,True,3,improved
n8JG2e4wKuk_000010_000020,predictive_reason,Why?,False,1,True,2,improved
7MxoO719nxQ_000234_000244,counterfactual_reason,Why?,False,2,True,1,improved
TVGx599rxn0_000119_000129,explanatory,Why does [person_1] add something?,False,1,True,3,improved
_r40aNO2a1A_000157_000167,explanatory,Why is [person_1] sitting on a bridge?,False,0,True,4,improved
54T5rr5n7AI_000002_000012,counterfactual,What will [person_1] do if [person_1] is tired?,False,4,True,3,improved
eF8yovYMLvk_000046_000056,counterfactual,What will happen if [person_1] shout [person_2]?,False,2,True,4,improved
pwulyuTyRGE_000012_000022,predictive_reason,Why?,False,1,True,2,improved
u2AmloglCH0_000033_000043,counterfactual,What will happen if [person_1] 's team loses?,False,1,True,4,improved
P3CaPWZ6vQ4_000003_000013,predictive,What is [person_1] going to do ?,False,0,True,4,improved
yRiPSPOPeNc_000038_000048,predictive_reason,Why?,False,1,True,3,improved
yC-n60C57mI_000000_000010,predictive_reason,Why?,False,3,True,2,improved
CEMZFkshKEk_000014_000024,predictive,What is the [person_1] going to do?,False,3,True,0,improved
CEMZFkshKEk_000014_000024,counterfactual_reason,Why?,False,3,True,2,improved
vJwOe_xs6yY_000089_000099,counterfactual,What will happen if the power is turned off?,False,2,True,3,improved
DHffgJCiL4I_000008_000018,predictive_reason,Why?,False,1,True,3,improved
FBSmlOzY2ls_000000_000010,predictive,What will [person_1] do next?,False,2,True,3,improved
c3WqdH1CYZE_000026_000036,explanatory,Why does [person_1] pick up a thing?,False,0,True,4,improved
dVXehyuIUEs_000020_000030,predictive,What will [person_1] do next?,False,1,True,0,improved
gDdkyHysoJs_000000_000010,counterfactual_reason,Why?,False,0,True,3,improved
iBsyJoyRJyI_000046_000056,predictive,What is [person_1] going to do ?,False,2,True,1,improved
d3vKvGDISto_000074_000084,counterfactual_reason,Why?,False,4,True,0,improved
Rt_rEBqdx-4_000023_000033,explanatory,Why are [person_1] and [person_2] sitting in this room?,False,3,True,1,improved
LeiE4IMm1m8_000003_000013,explanatory,Why are they so excited?,False,0,True,2,improved
rUE-1dbcBzM_000000_000010,descriptive,How many floors does the house have?,False,4,True,1,improved
rUE-1dbcBzM_000000_000010,predictive_reason,Why?,False,1,True,3,improved
DUc4Ms38nrA_000007_000017,explanatory,Why is [person_1] there?,False,4,True,1,improved
dS7v6E5igzY_000188_000198,predictive_reason,Why?,False,2,True,4,improved
ydmVhqdHoHY_000111_000121,predictive_reason,Why?,False,3,True,0,improved
EhAzdoMYwoc_000566_000576,descriptive,What does [person_1] look like?,False,2,True,1,improved
EhAzdoMYwoc_000566_000576,counterfactual,What will happen if [person_1] is hungry?,False,3,True,0,improved
7U0zR7pk5To_000001_000011,counterfactual,What will happen if the power is out ?,False,4,True,3,improved
VxJVVcUgE0I_000074_000084,explanatory,Why is [person_1] sitting outside?,False,1,True,4,improved
KXVjzrn5p1M_000013_000023,descriptive,What is the color of [person_1]'s shirt?,False,0,True,4,improved
KXVjzrn5p1M_000013_000023,counterfactual_reason,Why?,False,2,True,0,improved
-fEJAHsEHtU_000033_000043,predictive,What is [person_1] going to do?,False,1,True,2,improved
j24wC2xickk_000050_000060,predictive,What is [person_4] going to do?,False,3,True,2,improved
2Qy9jLxRHSQ_000106_000116,counterfactual,What will happen if [person_1] is sleepy ?,False,1,True,4,improved
mJHM7QeMERE_000215_000225,counterfactual_reason,Why?,False,1,True,0,improved
tsFtpSUv8IY_000107_000117,counterfactual_reason,Why?,False,1,True,3,improved
i7hhJFz7KeI_000013_000023,predictive_reason,Why?,False,2,True,3,improved
i7hhJFz7KeI_000013_000023,counterfactual_reason,Why?,False,4,True,0,improved
ZZEeob5GZ08_000040_000050,predictive_reason,Why?,False,4,True,2,improved
D3y0imoI5mg_000126_000136,counterfactual,What would happen if this was a real battle with spectators on the stands?,False,4,True,0,improved
a-BPDML13PI_000131_000141,predictive_reason,Why?,False,3,True,1,improved
0tC1_CsZ7TU_000000_000010,counterfactual,What if [person_1] used two hands to lift it?,False,2,True,0,improved
4cSZfDC6YbA_000050_000060,descriptive,What color is the shirt [person_1] wearing?,False,3,True,0,improved
3DYB1g-nWu0_000107_000117,counterfactual,What would happen if [person_1] broke the bottle?,False,0,True,2,improved
DEuedjvYd9I_000021_000031,counterfactual_reason,Why?,False,0,True,3,improved
pNWAA-MXPIs_000147_000157,descriptive,Where is [sport ball_1]?,False,3,True,4,improved
pNWAA-MXPIs_000147_000157,predictive,What is [person_3] going to do?,False,2,True,4,improved
cypGggrfEKY_000004_000014,descriptive,How is the room?,False,2,True,3,improved
t33-1EewfD8_000038_000048,counterfactual_reason,Why?,False,4,True,2,improved
DQCWDt7VLyc_000382_000392,explanatory,Why is [person_2] playing gongs ?,False,4,True,2,improved
qGN1EsPJIgs_000005_000015,counterfactual_reason,Why?,False,2,True,0,improved
uGs2FEaUhzA_000085_000095,explanatory,Why is [person_1] in the room?,False,1,True,0,improved
o6cLyG567mQ_000000_000010,counterfactual_reason,Why?,False,2,True,1,improved
09qWKqE1YZw_000000_000010,predictive_reason,Why?,False,3,True,2,improved
bJMPFknXv2o_000005_000015,predictive,What is [person_1] going to do?,False,4,True,3,improved
r7cyBEIZWkw_000006_000016,descriptive,What is [person_1] doing?,False,0,True,4,improved
gdVmQQ9MW8A_000026_000036,counterfactual_reason,Why?,False,4,True,3,improved
igQDS3swxbw_000008_000018,predictive,What is [person_1] going to do ?,False,2,True,0,improved
N8J3RzFRm14_000009_000019,predictive_reason,Why?,False,2,True,1,improved
mdpQYimmkto_000025_000035,counterfactual,What if [person_1] didn't put [person_1]'s hands against the mirror?,False,3,True,1,improved
ocgXvN43_Bg_000087_000097,descriptive,What color is the upper cloth of [person_1]?,False,0,True,2,improved
V8SRLym-hkI_000020_000030,counterfactual_reason,Why?,False,1,True,0,improved
PhXJ4Ys5hp4_000001_000011,counterfactual,What would happen if [person_1] doesn't want to play the game?,False,1,True,0,improved
iMds6r2Rt-c_000096_000106,predictive,"Next , what will [person_1] do?",False,4,True,1,improved
iMds6r2Rt-c_000096_000106,predictive_reason,Why?,False,0,True,2,improved
T7Ky2Ebjdko_000028_000038,predictive,What is [person_1] going to do?,False,3,True,2,improved
ybKcaDz4Z74_000010_000020,predictive,What will [person_2] do next?,False,1,True,2,improved
sY7m7E-sAYc_000095_000105,counterfactual_reason,Why?,False,3,True,2,improved
Blx9g2hVNXU_000006_000016,descriptive,Where is this place?,False,0,True,3,improved
EsNyimK5dhg_000062_000072,predictive,What is [person_1] going to do ?,False,4,True,0,improved
Fb1rrmg8lkc_000016_000026,counterfactual_reason,Why?,False,2,True,0,improved
9QAb6gKFNfg_000000_000010,explanatory,Why is [person_1] running?,False,4,True,3,improved
9QAb6gKFNfg_000000_000010,counterfactual,What will [person_1] do if he is tired?,False,2,True,4,improved
VdjjKziNjR8_000000_000010,counterfactual_reason,Why?,False,0,True,4,improved
KsSwUW-NeG0_000013_000023,counterfactual,what will happen if [person_1] falls?,False,2,True,3,improved
KsSwUW-NeG0_000013_000023,counterfactual_reason,Why?,False,0,True,1,improved
u-5hzYU2TG8_000043_000053,descriptive,What is [person_1] wearing?,False,1,True,2,improved
j3MD8dUhvv0_000118_000128,counterfactual,What will happen if [person_2] finishes his work?,False,4,True,0,improved
Od1_ik81zxg_000046_000056,explanatory,"Why are [person_1] , [person_2] and [person_3] standing in the room?",False,0,True,2,improved
PCRO_Ai0PDs_000001_000011,predictive,What is [person_1] going to do ?,False,2,True,4,improved
1TQgN3Jqi50_000001_000011,predictive,What will the [person_1] do?,False,3,True,2,improved
zwK3U_1-F4Y_000015_000025,descriptive,What is [person_1] wearing?,False,0,True,3,improved
pJKm_fua_9g_000134_000144,predictive,What is [person_1] going to do?,False,4,True,0,improved
2mbKySr8fOg_000002_000012,predictive_reason,Why?,False,4,True,2,improved
WgUHvAVzn7M_000008_000018,counterfactual,What will happen if [person_1] doesn't receive presents?,False,1,True,3,improved
BBIg8z2uHNA_000004_000014,explanatory,Why is [person_1] roasting marshmallows?,False,4,True,0,improved
wULy0VP1qTk_000014_000024,counterfactual,What if [person_1] struck from one side of his body?,False,2,True,3,improved
f4p5XYvjrqA_000003_000013,counterfactual,What will [person_1] do if he is tired?,False,3,True,2,improved
t9X_dcCco1I_000043_000053,descriptive,What is [person_2] doing?,False,3,True,1,improved
Ijd6QS4GXN0_000009_000019,counterfactual_reason,Why?,False,0,True,3,improved
TCFTic2VEBU_000001_000011,counterfactual,What will happen if [person_1] leaves?,False,0,True,4,improved
u1hp5xat86Q_000036_000046,counterfactual,What if [person_2] keeps losing?,False,1,True,0,improved
EsygUcYTBfE_000005_000015,counterfactual,What would happen if the room lost power suddenly?,False,1,True,2,improved
w-QCYch9EXA_000031_000041,counterfactual,What if [person_2] refused the proposal and ran away?,False,1,True,0,improved
1dJW9_6zy5w_000002_000012,descriptive,What color of the toy car?,False,2,True,3,improved
R_ta-n0aJoM_000039_000049,descriptive,What is [person_2] doing?,False,0,True,2,improved
svXpIhRj6q0_000000_000010,counterfactual,What would happen if [person_1] did not need crutches to walk?,False,1,True,3,improved
JcPQ3MejgBY_000063_000073,counterfactual_reason,Why?,False,1,True,2,improved
rfVlEq9di3A_000072_000082,explanatory,Why is [person_3] drinking water?,False,0,True,2,improved
QqiTnaNKhDs_000067_000077,predictive_reason,Why?,False,0,True,2,improved
O-ciZPOa1JM_000014_000024,predictive_reason,Why?,False,1,True,4,improved
O-ciZPOa1JM_000014_000024,counterfactual_reason,Why?,False,0,True,4,improved
-kYPcMsqn_w_000000_000010,predictive,What is [person_1] going to do?,False,0,True,2,improved
i1tgHoxJU7E_000046_000056,counterfactual_reason,Why?,False,0,True,4,improved
H1-eEWbvlF8_000011_000021,counterfactual,What will happen if [person_2] shoots and misses and the ball comes rolling back towards him?,False,3,True,0,improved
2KRakVwxBZ4_000059_000069,explanatory,Why is [person_1] in the stadium?,False,4,True,3,improved
2KRakVwxBZ4_000059_000069,counterfactual_reason,Why?,False,4,True,1,improved
yEhMv90nrr4_000000_000010,counterfactual,What will happens if the movements of [person_1] are not technically correct?,False,3,True,2,improved
TmG1Dm1olW0_000085_000095,descriptive,Where is a [refrigerator_1]?,False,1,True,0,improved
LNVsRYF6qs0_000017_000027,predictive_reason,Why?,False,0,True,3,improved
ad06ullLrzQ_000000_000010,counterfactual_reason,Why?,False,0,True,2,improved
