video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
fQsKJbVDZ_c_000086_000096,descriptive,What does [person_1] look like?,False,0,True,2,improved
g8SPtDKj1I0_000054_000064,descriptive,Where are [person_1] and [person_2]?,False,0,True,3,improved
g8SPtDKj1I0_000054_000064,predictive_reason,Why?,False,4,True,1,improved
6B1flCM2Xw8_000057_000067,counterfactual,What would happen if [person_1] kept on opening?,False,1,True,2,improved
zugwALdgd10_000052_000062,predictive,What is [person_1] going to do?,False,3,True,1,improved
zugwALdgd10_000052_000062,counterfactual,What will happen if the left hand of [person_1] doesn't hold the base?,False,1,True,0,improved
IDINbC7v1jE_000000_000010,predictive_reason,Why?,False,2,True,4,improved
IDINbC7v1jE_000000_000010,counterfactual,What will happen if the power is off?,False,0,True,1,improved
1NM7UTI1c8M_000079_000089,predictive,What will [person_2] do next?,False,3,True,2,improved
oRqz0XSYW7A_000009_000019,descriptive,What is the [person_1] holding?,False,4,True,0,improved
VLjDWe_K9Ig_000000_000010,counterfactual,What if there was not cage on the bottleneck?,False,4,True,0,improved
w8Ruha91qaE_000071_000081,predictive_reason,Why?,False,4,True,1,improved
TT4JOu1OKJE_000011_000021,explanatory,Why is [person_4] sitting in the wheelbarrow?,False,4,True,1,improved
gfuS2ul5zF0_000276_000286,predictive,What are [person_2] and [person_3] going to do?,False,4,True,3,improved
gfuS2ul5zF0_000276_000286,counterfactual,What would happen if [person_1] did not play?,False,4,True,2,improved
17dCUgh-gnU_000032_000042,descriptive,Where is [person_1]?,False,1,True,2,improved
R-aCCnDZCd0_000004_000014,descriptive,What is [person_1] doing?,False,4,True,3,improved
R-aCCnDZCd0_000004_000014,counterfactual_reason,Why?,False,4,True,2,improved
HoqH7KoMgMQ_000031_000041,predictive,What is [person_1] going to do?,False,1,True,4,improved
HoqH7KoMgMQ_000031_000041,counterfactual,What would happen if the house suddenly lost power?,False,1,True,3,improved
pPG4axYGu8E_000000_000010,counterfactual_reason,Why?,False,4,True,3,improved
b6cAFlOgXBk_000009_000019,counterfactual_reason,Why?,False,3,True,4,improved
BFagPPET2lM_000030_000040,predictive,What will the [person_1] do ?,False,1,True,4,improved
OTxZzXOihh4_000003_000013,predictive_reason,Why?,False,3,True,4,improved
FjvH434RlFk_000003_000013,descriptive,Where is [laptop_1]?,False,2,True,4,improved
FjvH434RlFk_000003_000013,explanatory,Why is [person_1] seeing around?,False,2,True,3,improved
FjvH434RlFk_000003_000013,predictive_reason,Why?,False,0,True,1,improved
mhjZq2_8_6A_000040_000050,descriptive,Where is [person_1] standing?,False,1,True,2,improved
SeH0aIUvr8I_000014_000024,descriptive,Where is [oven_1]?,False,2,True,3,improved
SeH0aIUvr8I_000014_000024,predictive_reason,Why?,False,3,True,0,improved
bDmwSbRLBOk_001109_001119,descriptive,What is the color of t - shirt of [person_1]?,False,2,True,3,improved
t5FYa-DG1qE_000004_000014,predictive_reason,Why?,False,4,True,3,improved
7j_19ORqOec_000002_000012,predictive,What will [person_1] do next?,False,3,True,2,improved
sgLnx5uZ3tY_000069_000079,predictive_reason,Why?,False,1,True,4,improved
BHxn3qfPAl4_000043_000053,descriptive,What is [person_1] doing?,False,0,True,3,improved
BHxn3qfPAl4_000043_000053,predictive_reason,Why?,False,1,True,3,improved
BHxn3qfPAl4_000043_000053,counterfactual_reason,Why?,False,0,True,1,improved
Ai0RaLVZW_g_000004_000014,explanatory,Why is [person_1] holding   a micro ?,False,2,True,1,improved
zgGSCn3N28U_000012_000022,descriptive,How many people are there?,False,2,True,1,improved
zgGSCn3N28U_000012_000022,predictive_reason,Why?,False,4,True,3,improved
4U8yrfflOPY_000156_000166,explanatory,Why is [person_1] standing at the corner of the kitchen.,False,1,True,2,improved
o-bn2iHG6AA_000012_000022,counterfactual_reason,Why?,False,1,True,4,improved
Q-ZuXPVGaTI_000009_000019,counterfactual_reason,Why?,False,0,True,4,improved
z_Yb-AbXEhY_000063_000073,predictive_reason,Why?,False,0,True,1,improved
z_Yb-AbXEhY_000063_000073,counterfactual_reason,Why?,False,0,True,3,improved
ce8HdSJE9No_000003_000013,counterfactual_reason,Why?,False,0,True,1,improved
SNJ-2LQMucU_000002_000012,predictive,What are [person_1] and [person_2] going to do?,False,0,True,1,improved
SNJ-2LQMucU_000002_000012,predictive_reason,Why?,False,4,True,3,improved
SNJ-2LQMucU_000002_000012,counterfactual_reason,Why?,False,0,True,3,improved
10Z96jjDFOM_000005_000015,explanatory,Why is [person_3] waiting?,False,4,True,1,improved
10Z96jjDFOM_000005_000015,predictive,What will [person_3] do next?,False,2,True,0,improved
q5nRTTsq14Q_000093_000103,predictive,What is the [person_1] going to do?,False,4,True,0,improved
q5nRTTsq14Q_000093_000103,predictive_reason,Why?,False,0,True,4,improved
rF8Xvk7_BbI_000186_000196,predictive_reason,Why?,False,3,True,4,improved
bGxkZ-3CKns_000079_000089,counterfactual,What will happen if the power is off?,False,4,True,1,improved
3b4q6_44RwM_000091_000101,explanatory,Why does [person_1] bow down?,False,3,True,1,improved
cs1dEs-U_x0_000277_000287,predictive,What will [person_1] do?,False,4,True,1,improved
cs1dEs-U_x0_000277_000287,counterfactual,What if the parent of [person_1] went home?,False,3,True,0,improved
DqtwXBrKv24_000008_000018,counterfactual_reason,Why?,False,3,True,0,improved
4zpt9vPb59E_000009_000019,explanatory,Why dos [person_1] run indoor?,False,1,True,4,improved
icLULzOFk48_000007_000017,counterfactual,What will happen if the light is off?,False,4,True,0,improved
Nl9tdxHPfk4_001303_001313,counterfactual,What would happen if [person_1] didn't have long hair?,False,1,True,0,improved
8UbCe4aEMJM_000003_000013,explanatory,How is [person_1] playing the accordion?,False,3,True,0,improved
CbArzBjyvUo_000000_000010,predictive_reason,Why?,False,2,True,0,improved
sNXNIUKx4LA_000025_000035,descriptive,Where is [person_1]?,False,2,True,4,improved
KhKh15vKGP4_000027_000037,predictive_reason,Why?,False,0,True,2,improved
ihczY9yReKc_000000_000010,counterfactual,What if [person_1] twisted [person_1]'s waist?,False,4,True,2,improved
mOlmg4EGBqI_000028_000038,descriptive,Where is the [person_1]?,False,4,True,3,improved
mOlmg4EGBqI_000028_000038,predictive_reason,Why?,False,2,True,1,improved
CtdKZrN_Mk4_000218_000228,counterfactual_reason,Why?,False,3,True,0,improved
oWi4-0DepUo_000086_000096,predictive,What will [person_1] do next ?,False,1,True,2,improved
oWi4-0DepUo_000086_000096,predictive_reason,Why?,False,2,True,0,improved
SF-_aeB_3dk_000065_000075,descriptive,What color is the shirt [person_2] wearing?,False,4,True,0,improved
mokhfWRKz2U_000002_000012,predictive,What are they going to do after this round?,False,4,True,2,improved
mokhfWRKz2U_000002_000012,counterfactual_reason,Why?,False,0,True,2,improved
jePETtDfzic_000390_000400,counterfactual_reason,Why?,False,4,True,3,improved
-araxNMgKLs_000324_000334,counterfactual,What will happen if the light is off?,False,3,True,0,improved
-araxNMgKLs_000324_000334,counterfactual_reason,Why?,False,3,True,0,improved
xH_uI8_BVlU_000287_000297,predictive,What is [person_1] going to do?,False,4,True,3,improved
CvYv_xviEVA_000010_000020,predictive_reason,Why?,False,2,True,1,improved
aPjnao-tNco_000035_000045,counterfactual,What will happen if [person_1] misses the next shot?,False,4,True,2,improved
l-iweCfSmU0_000016_000026,counterfactual,What will happen if [person_1] spills all the chess pieces?,False,3,True,4,improved
_3dyYnnwEDU_000035_000045,explanatory,Why does [person_1] put his hand in his mouth?,False,2,True,4,improved
WshdSO-DX08_000002_000012,predictive_reason,Why?,False,3,True,1,improved
99_hMnCwfGo_000013_000023,predictive,What is [person_1] going to do?,False,2,True,1,improved
TQ4YWZJOje8_000266_000276,counterfactual_reason,Why?,False,3,True,0,improved
iASkva253kU_000002_000012,descriptive,Where is [person_1]?,False,0,True,1,improved
Ykfa-__4qx0_000103_000113,counterfactual,What will happen if [person_1] doesn't instruct?,False,4,True,0,improved
Ykfa-__4qx0_000103_000113,counterfactual_reason,Why?,False,2,True,0,improved
r0gTRM-m4d4_000005_000015,predictive,What will [person_1] do after roasting the marshmallows?,False,4,True,0,improved
MF_c__fpciY_000057_000067,counterfactual,What would happen if [person_1] didn't hold [sheep_1]?,False,1,True,0,improved
Km0m4h0_nzE_000024_000034,counterfactual_reason,Why?,False,1,True,2,improved
Z1619CQDIK8_000002_000012,counterfactual,What will happen if the power is off?,False,4,True,1,improved
ZzJjYRb85AQ_000022_000032,predictive_reason,Why?,False,1,True,4,improved
ZzJjYRb85AQ_000022_000032,counterfactual_reason,Why?,False,2,True,1,improved
KiGppEvLvGQ_000015_000025,predictive_reason,Why?,False,3,True,2,improved
XBY7gdWf12o_000005_000015,predictive,What is [person_1] going to do?,False,4,True,2,improved
uEUdzoIJ61M_000002_000012,counterfactual_reason,Why?,False,4,True,1,improved
ZD2S-PIFKrI_000014_000024,predictive_reason,Why?,False,0,True,4,improved
ssKXTJlqr-g_000132_000142,descriptive,How is the room?,False,0,True,2,improved
ssKXTJlqr-g_000132_000142,predictive,What will [person_2] going to do?,False,2,True,1,improved
ssKXTJlqr-g_000132_000142,counterfactual_reason,Why?,False,2,True,3,improved
5Wv-aAB0Lpg_000196_000206,counterfactual,What will happen if [person_3] stomps the grapes slowly?,False,4,True,1,improved
i858SLWVax0_000000_000010,explanatory,Why does the [person_1] look at right side of [person_1]?,False,1,True,4,improved
6H3zyTzVbiQ_000054_000064,counterfactual,"If [person_1] falls down , what will happen?",False,4,True,1,improved
6H3zyTzVbiQ_000054_000064,counterfactual_reason,Why?,False,4,True,3,improved
O8SqOjKemjE_000110_000120,counterfactual,What if it is not a sunny day?,False,2,True,0,improved
7F8EXf-_a3s_000142_000152,counterfactual,What will happen if [person_1] shaves his chest instead of waxing?,False,1,True,3,improved
412SToQBsVU_000003_000013,descriptive,What is [person_1] doing?,False,1,True,3,improved
lf2LggxWvgM_000024_000034,predictive_reason,Why?,False,3,True,1,improved
i48_48W9DxY_000065_000075,descriptive,What is [person_2] doing?,False,2,True,4,improved
i48_48W9DxY_000065_000075,explanatory,Why does [person_1] stand up?,False,4,True,1,improved
i48_48W9DxY_000065_000075,predictive_reason,Why?,False,1,True,4,improved
s5N2Z9Ve-hg_000039_000049,counterfactual,What will happen if there is a rain?,False,2,True,1,improved
wTzHthyb1Hw_000065_000075,counterfactual_reason,Why?,False,3,True,0,improved
IN7WqyKWE_M_000000_000010,predictive_reason,Why?,False,4,True,0,improved
wwBePNZjc4A_000106_000116,descriptive,What is the [person_1] wearing?,False,1,True,0,improved
wwBePNZjc4A_000106_000116,predictive,What is the [person_1] going to do?,False,2,True,1,improved
wwBePNZjc4A_000106_000116,counterfactual_reason,Why?,False,0,True,1,improved
p21mjaQHSEQ_000000_000010,predictive_reason,Why?,False,1,True,2,improved
p21mjaQHSEQ_000000_000010,counterfactual,What if it rains?,False,4,True,0,improved
Cn_DyA0Lx8w_000008_000018,predictive,What is [person_1] going to do?,False,2,True,4,improved
klu2ZSfrLwE_000013_000023,descriptive,What is [person_1] doing?,False,3,True,0,improved
klu2ZSfrLwE_000013_000023,predictive,What will [person_1] do next?,False,0,True,4,improved
klu2ZSfrLwE_000013_000023,counterfactual_reason,Why?,False,3,True,1,improved
5aAss6QE-EM_000145_000155,descriptive,Where is [person_1]?,False,2,True,1,improved
5aAss6QE-EM_000145_000155,counterfactual_reason,Why?,False,1,True,3,improved
e2bVBXTld74_000011_000021,predictive,What is [person_1] going to do?,False,4,True,3,improved
aKWTEFeXC6w_000002_000012,counterfactual_reason,Why?,False,1,True,3,improved
EOo4Z0XlTZQ_000017_000027,predictive_reason,Why?,False,2,True,3,improved
EOo4Z0XlTZQ_000017_000027,counterfactual_reason,Why?,False,1,True,0,improved
tbMc9b21knA_000002_000012,predictive_reason,Why?,False,1,True,2,improved
HtieSNIq2cs_000013_000023,predictive,What is [person_1] going to do?,False,2,True,0,improved
HtieSNIq2cs_000013_000023,counterfactual_reason,Why?,False,2,True,1,improved
V8Xfy-ruFpg_000018_000028,explanatory,Why does [person_1] look at [suitcase_1]?,False,1,True,4,improved
V8Xfy-ruFpg_000018_000028,predictive,What does [person_1] intend to do?,False,1,True,2,improved
V8Xfy-ruFpg_000018_000028,predictive_reason,Why?,False,3,True,0,improved
4vU3gBlMZFE_000004_000014,descriptive,What is the [person_3] doing ?,False,4,True,2,improved
6M1k0XdiK7c_000154_000164,predictive_reason,Why?,False,2,True,0,improved
6M1k0XdiK7c_000154_000164,counterfactual_reason,Why?,False,4,True,3,improved
HgmYmzV8X7M_000002_000012,explanatory,Why is [person_1] standing on a field?,False,0,True,3,improved
uCdSFjI4UGY_000010_000020,counterfactual,What will happen if the camera drops in [person_3]'s head?,False,3,True,4,improved
FSPKtVyji6s_000074_000084,descriptive,What is [person_1] doing?,False,4,True,2,improved
53pAzeydrMc_000004_000014,descriptive,What is [person_1] doing?,False,3,True,2,improved
DbboBOh53Y8_000007_000017,counterfactual,What will happen if [person_1] can not somersault?,False,4,True,2,improved
DbboBOh53Y8_000007_000017,counterfactual_reason,Why?,False,3,True,4,improved
gHb5QmssJy0_000004_000014,predictive,What is the [person_2] going to do?,False,2,True,0,improved
gHb5QmssJy0_000004_000014,predictive_reason,Why?,False,2,True,3,improved
gHb5QmssJy0_000004_000014,counterfactual_reason,Why?,False,2,True,4,improved
rk2-v0OT0vk_000003_000013,descriptive,What is [person_2] doing?,False,3,True,2,improved
7KW60DBl06I_000139_000149,descriptive,What is the [person_2] experience?,False,2,True,3,improved
7UMUbQstL3w_000178_000188,predictive,What is [person_2] going to do?,False,3,True,1,improved
A6DJpzYxcJQ_000128_000138,counterfactual_reason,Why?,False,3,True,4,improved
0vP2t4uHaO8_000015_000025,predictive_reason,Why?,False,2,True,0,improved
eAHmDFppq9E_000000_000010,predictive,What is [person_1] going to do after [person_2] stops playing?,False,1,True,0,improved
-fTB1T856nM_000010_000020,predictive_reason,Why?,False,1,True,4,improved
-fTB1T856nM_000010_000020,counterfactual_reason,Why?,False,4,True,2,improved
xIljGV7oEN4_000000_000010,predictive_reason,Why?,False,4,True,3,improved
xIljGV7oEN4_000000_000010,counterfactual_reason,Why?,False,2,True,4,improved
92Mlaxf49CA_000013_000023,explanatory,Why is [person_1] standing on the ground?,False,1,True,4,improved
92Mlaxf49CA_000013_000023,predictive,What will [person_1] do next?,False,2,True,0,improved
92Mlaxf49CA_000013_000023,predictive_reason,Why?,False,3,True,0,improved
lIii0P2W_yI_000000_000010,predictive,What will [person_1] do?,False,4,True,1,improved
lIii0P2W_yI_000000_000010,predictive_reason,Why?,False,3,True,1,improved
lIii0P2W_yI_000000_000010,counterfactual_reason,Why?,False,0,True,2,improved
3p2WtY82CgE_000302_000312,counterfactual_reason,Why?,False,1,True,4,improved
mdpgjhPZfhw_000005_000015,counterfactual_reason,Why?,False,3,True,1,improved
PNhodWzXugg_000001_000011,predictive,What is [person_1] going to do next?,False,2,True,0,improved
7HPxua_hl-0_000033_000043,counterfactual,What will happen if power is off?,False,1,True,3,improved
Ka7a6up9hN0_000000_000010,descriptive,How is the room?,False,0,True,4,improved
XwufsTiDrQU_000015_000025,predictive,What is [person_1] going to do?,False,3,True,4,improved
XwufsTiDrQU_000015_000025,counterfactual_reason,Why?,False,2,True,0,improved
f6mj7VuvSwo_000021_000031,predictive_reason,Why?,False,4,True,2,improved
f6mj7VuvSwo_000021_000031,counterfactual_reason,Why?,False,3,True,1,improved
Qqh9OehyGTk_000106_000116,predictive_reason,Why?,False,3,True,1,improved
OEPmdsiI93Q_000014_000024,explanatory,Why is there a short plastic cup on the table?,False,3,True,1,improved
Ra8hBnbdNlc_000021_000031,predictive_reason,Why?,False,0,True,4,improved
Ra8hBnbdNlc_000021_000031,counterfactual_reason,Why?,False,2,True,3,improved
YhBZaITHfi8_000024_000034,predictive,What is [person_1] going to do?,False,3,True,1,improved
YhBZaITHfi8_000024_000034,counterfactual,What will happen if [person_1] wear gloves?,False,1,True,0,improved
FYuomguJwt0_000000_000010,predictive_reason,Why?,False,4,True,3,improved
fyQUUBV0ByU_000003_000013,predictive,What does [person_1] intend to do ?,False,2,True,4,improved
ooxQx6oUvkU_000002_000012,descriptive,What is [person_1] doing?,False,3,True,0,improved
ooxQx6oUvkU_000002_000012,explanatory,Why does [person_1] fall?,False,3,True,1,improved
Mo1gjU98QsA_000075_000085,predictive_reason,Why?,False,4,True,1,improved
Mo1gjU98QsA_000075_000085,counterfactual_reason,Why?,False,4,True,2,improved
xJbECX-F7qM_000031_000041,counterfactual,What if [person_1]'s right hand were shaken?,False,1,True,2,improved
l5ZCnpY9M1w_000000_000010,predictive_reason,Why?,False,3,True,4,improved
WJofBottO2Q_000014_000024,predictive_reason,Why?,False,4,True,3,improved
WJofBottO2Q_000014_000024,counterfactual,What will happen if there is an earthquake suddenly?,False,1,True,3,improved
KxtLBGT3JR4_000005_000015,descriptive,What is [person_2] doing?,False,4,True,1,improved
aSdniPOD1n0_000002_000012,descriptive,What color is the floor?,False,3,True,2,improved
V6LUCeUS6pY_000083_000093,counterfactual_reason,Why?,False,2,True,0,improved
paYM2ncxHn0_000014_000024,descriptive,What color is the shirt which [person_1] is wearing?,False,4,True,0,improved
paYM2ncxHn0_000014_000024,predictive,What is [person_2] going to do?,False,4,True,2,improved
paYM2ncxHn0_000014_000024,counterfactual,What would happen if [person_2] speed up?,False,4,True,2,improved
zRj_wMelhsE_000000_000010,predictive_reason,Why?,False,1,True,2,improved
zRj_wMelhsE_000000_000010,counterfactual_reason,Why?,False,1,True,3,improved
tBYVdjLJXwE_000067_000077,counterfactual_reason,Why?,False,4,True,1,improved
KSBCwzVHrl8_000000_000010,explanatory,Why is the light so dark?,False,0,True,2,improved
KSBCwzVHrl8_000000_000010,predictive,What will [person_3] do after the game?,False,4,True,3,improved
KSBCwzVHrl8_000000_000010,counterfactual_reason,Why?,False,1,True,0,improved
7kVsJRJ0lIk_000039_000049,counterfactual_reason,Why?,False,1,True,3,improved
94i-IEzsmRI_000136_000146,counterfactual_reason,Why?,False,3,True,1,improved
38M3Er5vSJI_000035_000045,counterfactual,What will happen if [person_2] only has a king left?,False,1,True,2,improved
38M3Er5vSJI_000035_000045,counterfactual_reason,Why?,False,0,True,4,improved
fwDDgYp4ZZ8_000207_000217,descriptive,Where is [person_1]?,False,4,True,2,improved
fwDDgYp4ZZ8_000207_000217,counterfactual_reason,Why?,False,4,True,0,improved
WG7__qTUdVY_000000_000010,explanatory,Why are they here?,False,3,True,2,improved
WG7__qTUdVY_000000_000010,predictive_reason,Why?,False,4,True,2,improved
WG7__qTUdVY_000000_000010,counterfactual_reason,Why?,False,0,True,3,improved
0w1KF5xR7C0_000000_000010,explanatory,Why is [person_1] raising eyebrows?,False,1,True,4,improved
b-sC87IhytI_000331_000341,counterfactual_reason,Why?,False,0,True,3,improved
Axd2_ZcN3sc_000097_000107,predictive,what will happen with [person_1] and [person_2] next?,False,4,True,1,improved
iDMpcPV6wCU_000001_000011,counterfactual_reason,Why?,False,0,True,2,improved
CF2YzN9AkHE_000008_000018,counterfactual_reason,Why?,False,4,True,3,improved
N2-Phu_PTMs_000000_000010,explanatory,Why is [person_1] outside?,False,2,True,3,improved
l27x9UOvSX8_000028_000038,counterfactual,"What will happen if [person_1] , [person_2] and [person_3] feel tired?",False,1,True,0,improved
jZQgpbmznh4_000165_000175,predictive,What will [person_2] do next?,False,2,True,4,improved
jxJ198-3RO4_000000_000010,predictive,What is [person_7] going to do?,False,2,True,0,improved
jxJ198-3RO4_000000_000010,predictive_reason,Why?,False,0,True,2,improved
nfl1TPk4Y2c_000211_000221,counterfactual,What will happen if the horse's leg gets hurt?,False,1,True,0,improved
McmEPpNk3i0_000023_000033,predictive_reason,Why?,False,3,True,1,improved
Hfn2ZUnK9tA_000025_000035,descriptive,Where are these people?,False,2,True,1,improved
FHeh-sPKgvQ_000020_000030,predictive_reason,Why?,False,0,True,2,improved
FHeh-sPKgvQ_000020_000030,counterfactual_reason,Why?,False,1,True,4,improved
R7MKgYUPClo_000029_000039,explanatory,Why is [person_1] standing there?,False,1,True,2,improved
R7MKgYUPClo_000029_000039,predictive_reason,Why?,False,2,True,4,improved
4d-5gjlFUDY_000026_000036,descriptive,What is the [person_1] doing?,False,0,True,2,improved
AT9DzcO4XB8_000004_000014,counterfactual,What will happen if the power is off?,False,4,True,3,improved
NNcMFzV5LD8_000039_000049,counterfactual_reason,Why?,False,1,True,3,improved
pcRehQl805Q_000018_000028,counterfactual,What will happen if [person_1] gets a new didgeridoo ?,False,1,True,0,improved
pcRehQl805Q_000018_000028,counterfactual_reason,Why?,False,1,True,2,improved
aJ5DXeFY0EM_000050_000060,predictive_reason,Why?,False,2,True,3,improved
S_9rYW8tZFc_000011_000021,predictive,What will the person in black do next?,False,4,True,0,improved
S_9rYW8tZFc_000011_000021,predictive_reason,Why?,False,0,True,3,improved
t3k3WAJE9Jc_000036_000046,descriptive,Where is [person_1]?,False,0,True,4,improved
sbH0wkqVO5M_000103_000113,predictive_reason,Why?,False,4,True,1,improved
sbH0wkqVO5M_000103_000113,counterfactual_reason,Why?,False,2,True,0,improved
sYBMkMO6VyA_000090_000100,counterfactual_reason,Why?,False,1,True,0,improved
SsYyb8Vmuxk_000020_000030,predictive,What will [person_1] do next?,False,1,True,4,improved
h1y6dy6152A_000100_000110,descriptive,What is [person_1] doing?,False,3,True,2,improved
u4Jdp84aMwM_000153_000163,predictive_reason,Why?,False,4,True,1,improved
u4Jdp84aMwM_000153_000163,counterfactual_reason,Why?,False,4,True,3,improved
La-3rOfojjY_000085_000095,predictive_reason,Why?,False,3,True,0,improved
La-3rOfojjY_000085_000095,counterfactual_reason,Why?,False,4,True,1,improved
fgoVWWaeO98_000000_000010,predictive_reason,Why?,False,4,True,2,improved
0WaO8qB40eQ_000035_000045,explanatory,Why is [person_2] in the room?,False,4,True,1,improved
0WaO8qB40eQ_000035_000045,predictive,What does [person_1] intend to do?,False,3,True,4,improved
yi_wIxcbzeM_000028_000038,predictive,What is [person_1] going to do?,False,1,True,0,improved
yi_wIxcbzeM_000028_000038,counterfactual,What will happen if [person_2] doesn't water the plants.,False,4,True,1,improved
yi_wIxcbzeM_000028_000038,counterfactual_reason,Why?,False,4,True,1,improved
zESdcVprf34_000030_000040,counterfactual_reason,Why?,False,4,True,1,improved
1Q3INfCUrdk_000005_000015,descriptive,where is [tv_1]?,False,2,True,4,improved
vo0jUNBNXEg_000130_000140,descriptive,Where is the [person_1]?,False,1,True,2,improved
j6o-8KvQIRE_000075_000085,explanatory,Why are they laughing?,False,3,True,1,improved
j6o-8KvQIRE_000075_000085,counterfactual,What would happen if the light suddenly falls down?,False,0,True,1,improved
j6o-8KvQIRE_000075_000085,counterfactual_reason,Why?,False,0,True,4,improved
8SJG5K-QRug_000097_000107,explanatory,Why does the [person_1] open the [refrigerator_1]?,False,1,True,4,improved
-NTT1dXebb4_000046_000056,counterfactual_reason,Why?,False,0,True,2,improved
OwtKzDIhOJk_000004_000014,predictive,What will [person_1] do?,False,3,True,0,improved
OwtKzDIhOJk_000004_000014,counterfactual_reason,Why?,False,2,True,3,improved
Igu7XnKJvVg_000178_000188,predictive_reason,Why?,False,2,True,3,improved
Igu7XnKJvVg_000178_000188,counterfactual,What will happen if the [person_1] stops skating?,False,0,True,3,improved
SnaNvp--YO8_000011_000021,explanatory,How does [person_1] do mountain climbers?,False,1,True,3,improved
YcsgJjPFU24_000000_000010,descriptive,What is the weather like?,False,1,True,0,improved
lLYp4b_p_wg_000381_000391,counterfactual,What will happen if [person_1] does not keep the balance?,False,2,True,4,improved
lLYp4b_p_wg_000381_000391,counterfactual_reason,Why?,False,3,True,0,improved
41tuNOGnPkI_000000_000010,predictive_reason,Why?,False,2,True,3,improved
g5kHRDK-sxI_000001_000011,predictive_reason,Why?,False,2,True,4,improved
_Rxzbe4DJrc_000015_000025,descriptive,Where is [person_1]?,False,4,True,0,improved
_Rxzbe4DJrc_000015_000025,explanatory,Why is [person_1] holding [cup_2]?,False,1,True,2,improved
_Rxzbe4DJrc_000015_000025,predictive,What is [person_1] going to do?,False,0,True,3,improved
_Rxzbe4DJrc_000015_000025,predictive_reason,Why?,False,4,True,1,improved
Q-jOVafrcE0_000351_000361,counterfactual,What will happen if the dice are stacked inside the cup?,False,0,True,3,improved
OXoShtrFtiU_000022_000032,predictive,What is [person_1] going to do next?,False,0,True,3,improved
1HSvQkPWUEE_000013_000023,explanatory,Why does [person_1] wave his hands?,False,2,True,3,improved
d2x3o6dr8nc_000005_000015,predictive,What will the [person_1] do there?,False,1,True,0,improved
d2x3o6dr8nc_000005_000015,predictive_reason,Why?,False,0,True,4,improved
d2x3o6dr8nc_000005_000015,counterfactual,What if the scooter does not work?,False,3,True,2,improved
d2x3o6dr8nc_000005_000015,counterfactual_reason,Why?,False,0,True,2,improved
fyMruUbP-Ic_000016_000026,explanatory,Why is the [person_2] raising the hands?,False,0,True,2,improved
fl888hN0IRs_000012_000022,predictive_reason,Why?,False,1,True,0,improved
ZcPFcOUquy8_000366_000376,counterfactual,what will happen if [book_12] falls?,False,1,True,0,improved
tGdpymIveRQ_000273_000283,predictive_reason,Why?,False,2,True,3,improved
tGdpymIveRQ_000273_000283,counterfactual_reason,Why?,False,2,True,1,improved
u5KNyuJOrJg_000000_000010,descriptive,Where is [sink_1] ?,False,4,True,0,improved
PcK3Fw5LIjw_000009_000019,descriptive,Where is [person_1] at?,False,3,True,1,improved
dKYGZNoO8Mg_000001_000011,counterfactual,What will happen if it becomes dark?,False,0,True,1,improved
dKYGZNoO8Mg_000001_000011,counterfactual_reason,Why?,False,1,True,3,improved
rFWYHQmZIAU_000126_000136,explanatory,Why is [person_2] sitting on the floor?,False,1,True,0,improved
rFWYHQmZIAU_000126_000136,predictive,What does [person_2] intend to do?,False,2,True,1,improved
rFWYHQmZIAU_000126_000136,counterfactual_reason,Why?,False,1,True,4,improved
hlg5z_yke-Q_000014_000024,predictive,What is [person_2] going to do?,False,4,True,2,improved
cxK1F9p6RHE_000028_000038,predictive,What is [person_1] going to do?,False,2,True,1,improved
2kiDCNQfhGI_000012_000022,predictive,What will [person_1] do?,False,1,True,0,improved
2kiDCNQfhGI_000012_000022,predictive_reason,Why?,False,0,True,4,improved
2l2r_SulDY0_000000_000010,counterfactual,What if [person_1] somersaults near the shelf?,False,1,True,3,improved
a9F1pHmc3rI_000208_000218,explanatory,Why is [person_1] sitting on the floor to play didgeridoo?,False,2,True,3,improved
-zm1T01MWOM_000064_000074,descriptive,Where is [person_1]?,False,4,True,0,improved
-zm1T01MWOM_000064_000074,explanatory,Why does [person_1] use the inhaler?,False,4,True,2,improved
-zm1T01MWOM_000064_000074,predictive_reason,Why?,False,2,True,1,improved
-zm1T01MWOM_000064_000074,counterfactual,What will happen if [person_1]'s dog jumps onto the bed?,False,2,True,0,improved
m9BNcgVcSqQ_000011_000021,descriptive,Where is [person_1] ?,False,3,True,4,improved
m9BNcgVcSqQ_000011_000021,predictive_reason,Why?,False,1,True,0,improved
m9BNcgVcSqQ_000011_000021,counterfactual,What will happen to [person_3] if the power is cut out?,False,4,True,0,improved
HPlOPMiH04U_000012_000022,counterfactual_reason,Why?,False,3,True,4,improved
Smvgr3fDrn4_000133_000143,predictive_reason,Why?,False,3,True,4,improved
_mY-TjJ-sdQ_000000_000010,predictive_reason,Why?,False,1,True,4,improved
_mY-TjJ-sdQ_000000_000010,counterfactual_reason,Why?,False,1,True,4,improved
NxDXyOsN2xg_000000_000010,explanatory,Why is [person_1] playing the flute?,False,3,True,4,improved
NxDXyOsN2xg_000000_000010,counterfactual_reason,Why?,False,4,True,1,improved
WZ4Nw9liyog_000026_000036,predictive,What will [person_1] do next?,False,3,True,2,improved
